qid,strategy,metric,rule,backtrack,informed,seed,target_step,oracle_step,targeted_oracle_match,success,em,f1,final_answer,terminated_reason,recovery_gen_tokens,recovery_tool_calls,recovery_latency_s,recovery_prompt_tokens,recovery_model_requests,n_prefix_steps,total_gen_tokens,original_gen_tokens,budget,step_budget_mode,new_step_allowance,execution_id,prompt_sha256,model_name,dataset,run_id,multiplier,manifest_sha256,selection_gen_tokens,selection_prompt_tokens,selection_model_requests,incremental_gen_tokens,incremental_prompt_tokens,incremental_model_requests,selection_latency_s,diagnosis_input_sha256,diagnosis_fallback,diagnosis_fallback_reason
5ae30d4b55429928c42395cc,diagnosis_replay,,,0,False,0,0,,,0,0.0,0.07142857142857144,"Besides acting in things such as Home Free, Marian Mercer was also known as a singer, though specific achievements in singing are not detailed in the available information.",finished,219,3,3.610058069229126,1169,4,0,219,220,440,new,8,0302eae71669e417ddee4e6c0c21270f11cd72bd74aeea757b09a8dc426eff45,f53527f037cbd87b4b7ae59776ec5031f29a4a746cdcab0bde489ef164535c7a,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b04,2.0,d71bc6207ba9c9782fa3ee23bd594ec366c445026e4093e3429fc45599b7f2e5,38,657,1,257,1826,5,0.6558929789998729,de74487bb91b102da26c7c0594b63542db41f3dc71c17ed81abfbc50f7b0e596,False,
5ae30d4b55429928c42395cc,unc__perplexity__argmax__bt2,perplexity,argmax,2,False,0,2,,,0,0.0,0.08,"Besides acting, Marian Mercer was also a singer, but specific details about her singing career or other acting roles are not provided in the summary.",finished,106,1,1.6514639854431152,723,2,2,181,220,440,new,8,84f6d9556d3f71a9dcdfc52a9d814c2f59ef99992a46e270823c4d009bc7bfcb,d3df32cbd2a68226949ddfb7f36f6d9d0dbc091bf4c841cd31a8ed82cda055ca,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b04,2.0,d71bc6207ba9c9782fa3ee23bd594ec366c445026e4093e3429fc45599b7f2e5,0,0,0,106,723,2,,,,
5ae397df5542994393b9e71f,full_restart,,,0,False,0,0,,,0,0.0,0.0,Blue Ridge Mountains,finished,335,5,5.854711055755615,3694,6,0,335,322,644,new,8,7f386a83e6ba3b3c37b0d038be19b897876b80592b8acf8f8380e340b645e305,629f07cefc5fb50c6e0971298d61afe6f0134c16d9229edd85efec810d059633,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b04,2.0,d71bc6207ba9c9782fa3ee23bd594ec366c445026e4093e3429fc45599b7f2e5,0,0,0,335,3694,6,,,,
5ae397df5542994393b9e71f,diagnosis_replay,,,0,False,0,1,,,0,0.0,0.0,Blue Ridge,finished,152,1,2.328227996826172,1016,2,1,217,322,644,new,8,e7b810b491b6b386195ffbf51b541be429d81876fc6303d420a108ca944cc23d,8b7dcead6d15e650bc673550089e23f38fd80614906c90c7636f545ee179dc94,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b04,2.0,d71bc6207ba9c9782fa3ee23bd594ec366c445026e4093e3429fc45599b7f2e5,20,1302,1,172,2318,3,0.5179860970001755,9978d1b42bba5c923eb67fd48f93920f96ea2240bb3080dfa4bb11dec75b6cfa,False,
5ae397df5542994393b9e71f,unc__perplexity__argmax__bt2,perplexity,argmax,2,False,0,2,,,0,0.0,0.0,Blue Ridge Mountains,finished,261,3,4.086004018783569,3311,4,2,376,322,644,new,8,a3d9964c4f9a908ab6707f8850e486b28e3baedb008000e17d4ad26e0fcd1e3a,ac2e2dec71b26c98ea043d2d453bec5e8c9ddf62241fb79674596c03852e62ae,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b04,2.0,d71bc6207ba9c9782fa3ee23bd594ec366c445026e4093e3429fc45599b7f2e5,0,0,0,261,3311,4,,,,
5ae4606c5542996836b02c91,full_restart,,,0,False,0,0,,,0,0.0,0.0,"News Corporation was ranked 4th in the world in terms of revenue in 2014, among similar types of companies.",finished,185,2,3.0241575241088867,919,3,0,185,119,238,new,8,b42ba53ce60cb2ca1373aead110134954a4d0a9c04a722283724c99aefc1c054,e877c976578c4e12d34397060597dde80189461fbd051ea49fd422b880f830a5,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b04,2.0,d71bc6207ba9c9782fa3ee23bd594ec366c445026e4093e3429fc45599b7f2e5,0,0,0,185,919,3,,,,
5ae4606c5542996836b02c91,unc__perplexity__argmax__bt2,perplexity,argmax,2,False,0,0,,,0,0.0,0.0,"News Corporation was ranked 4th in the world in terms of revenue in 2014, among similar types of companies.",finished,185,2,3.0241575241088867,919,3,0,185,119,238,new,8,b42ba53ce60cb2ca1373aead110134954a4d0a9c04a722283724c99aefc1c054,e877c976578c4e12d34397060597dde80189461fbd051ea49fd422b880f830a5,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b04,2.0,d71bc6207ba9c9782fa3ee23bd594ec366c445026e4093e3429fc45599b7f2e5,0,0,0,185,919,3,,,,
5ae4606c5542996836b02c91,diagnosis_replay,,,0,False,0,2,,,0,0.0,0.0,News Corporation was ranked 4th in the world in terms of revenue in 2014 among similar types of companies.,finished,63,0,0.9666955471038818,395,1,2,146,119,238,new,8,d472cac9e291d8f9259bd1be97bfb23ad3f62e0bb6aa4162f33bf3ef3d6402ae,f754499e8107ab9ff04ac7dc7f9a2bd47187d8b03ee9798d42de73f8796b1ddf,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b04,2.0,d71bc6207ba9c9782fa3ee23bd594ec366c445026e4093e3429fc45599b7f2e5,35,520,1,98,915,2,0.5880421030005891,de302d368a1f30371334f6139f0f4f90bf79eda0350412efe264725b131e9b1a,False,
5ae4d9985542990ba0bbb175,full_restart,,,0,False,0,0,,,0,0.0,0.0,"No, Logan Leistikow and Guru Dutt were not alive at the same time.",finished,178,2,2.9869654178619385,991,3,0,178,159,318,new,8,685d7989930a189db9c64068c884ff9a9e11af5e21704dfa52e85f368c3d684c,4385b0ee34236af8f4723f53416b4bf8be0d774e77362502b13994dd7c30b3d6,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b04,2.0,d71bc6207ba9c9782fa3ee23bd594ec366c445026e4093e3429fc45599b7f2e5,0,0,0,178,991,3,,,,
5ae4d9985542990ba0bbb175,unc__perplexity__argmax__bt2,perplexity,argmax,2,False,0,0,,,0,0.0,0.0,"No, Logan Leistikow and Guru Dutt were not alive at the same time.",finished,178,2,2.9869654178619385,991,3,0,178,159,318,new,8,685d7989930a189db9c64068c884ff9a9e11af5e21704dfa52e85f368c3d684c,4385b0ee34236af8f4723f53416b4bf8be0d774e77362502b13994dd7c30b3d6,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b04,2.0,d71bc6207ba9c9782fa3ee23bd594ec366c445026e4093e3429fc45599b7f2e5,0,0,0,178,991,3,,,,
5ae4d9985542990ba0bbb175,diagnosis_replay,,,0,False,0,2,,,0,0.0,0.0,"No, Logan Leistikow and Guru Dutt were not alive at the same time. Guru Dutt lived from 1925 to 1964, while Logan Leistikow was born in 1984.",finished,121,0,1.828423023223877,531,1,2,212,159,318,new,8,d1af8a5756e63622fbc10922c0cfd73cdf70403eb0e95f6f3bc6ef4108977621,9158fcb6703384def54fb0e2fef2870063ba44973dfae3807f490feb2b05b8b6,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b04,2.0,d71bc6207ba9c9782fa3ee23bd594ec366c445026e4093e3429fc45599b7f2e5,48,708,1,169,1239,2,0.8162623329999406,f7dc5c36ae515d9b84b18deacfdd016c7ae47776848fbfdb3c1a18d42ed3008f,False,
5ae537895542990ba0bbb234,full_restart,,,0,False,0,0,,,0,0.0,0.0,,budget,138,3,3.332995891571045,1239,4,0,138,69,138,new,8,ae938e48a02d0d88cd886a86bb4ce9577a4bd5b715202c336b8341c20399aca8,327d4804410777df56246bfcd07dccab1991b1e2597dc1f6cff46920d25f6e93,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b04,2.0,d71bc6207ba9c9782fa3ee23bd594ec366c445026e4093e3429fc45599b7f2e5,0,0,0,138,1239,4,,,,
5ae537895542990ba0bbb234,unc__perplexity__argmax__bt2,perplexity,argmax,2,False,0,0,,,0,0.0,0.0,,budget,138,3,3.332995891571045,1239,4,0,138,69,138,new,8,ae938e48a02d0d88cd886a86bb4ce9577a4bd5b715202c336b8341c20399aca8,327d4804410777df56246bfcd07dccab1991b1e2597dc1f6cff46920d25f6e93,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b04,2.0,d71bc6207ba9c9782fa3ee23bd594ec366c445026e4093e3429fc45599b7f2e5,0,0,0,138,1239,4,,,,
5ae537895542990ba0bbb234,diagnosis_replay,,,0,False,0,0,,,0,0.0,0.0,,budget,138,3,3.332995891571045,1239,4,0,138,69,138,new,8,ae938e48a02d0d88cd886a86bb4ce9577a4bd5b715202c336b8341c20399aca8,327d4804410777df56246bfcd07dccab1991b1e2597dc1f6cff46920d25f6e93,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b04,2.0,d71bc6207ba9c9782fa3ee23bd594ec366c445026e4093e3429fc45599b7f2e5,100,394,1,238,1633,5,1.5211525719996644,7e0b086cead3547db1658a6b184191d3dadaec5caba4f0ab01be65e84a8d6dfa,False,
5ae5a0765542992663a4f1fb,full_restart,,,0,False,0,0,,,0,0.0,0.0,,max_steps,476,8,7.470189094543457,7383,8,0,476,438,876,new,8,2815ead07a2e518e107144da13a9abad49bf1ede1a55f138379b378b19ab6a60,fd4d86d747ab40caa04456fb757f6dad30ff0c7d1bfdeb4011144c7562d9a891,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b04,2.0,d71bc6207ba9c9782fa3ee23bd594ec366c445026e4093e3429fc45599b7f2e5,0,0,0,476,7383,8,,,,
5ae5a0765542992663a4f1fb,unc__perplexity__argmax__bt2,perplexity,argmax,2,False,0,2,,,1,1.0,1.0,1926,finished,199,3,3.856722593307495,3819,4,2,313,438,876,new,8,9df5341ed6378cf2a3e0a016de534fbe9733ed6055bbfaa2475e4cb8502c41f1,5c3adb5c025004dc017b017d1056f564270228189f56432be14934b021f2e35d,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b04,2.0,d71bc6207ba9c9782fa3ee23bd594ec366c445026e4093e3429fc45599b7f2e5,0,0,0,199,3819,4,,,,
5ae5a0765542992663a4f1fb,diagnosis_replay,,,0,False,0,5,,,0,0.0,0.0,,max_steps,428,8,6.610706567764282,16405,8,5,699,438,876,new,8,6e970c7804058911592fd0eabd3aaf354949f9531d3273ff989ea3147734b1f9,9264fdeef36586799cfa9029ce3d94d093c6dee0997a2d19e06faba62ff0fbb3,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b04,2.0,d71bc6207ba9c9782fa3ee23bd594ec366c445026e4093e3429fc45599b7f2e5,52,1928,1,480,18333,9,1.1202212119997057,bdfaf91dd7020b8585e2314d1aae9b164b1a6d089ec7f082d3a59bc0bf4969dc,False,
5a728b1c5542992359bc30e0,full_restart,,,0,False,1,0,,,1,1.0,1.0,Jonghyun,finished,181,3,3.3691554069519043,1704,4,0,181,366,732,new,8,d48dc5beae1fc068d08367c9d0e34427fdd44e07ed5cbf184ae97caa79caf1de,702eaf2606ece533c6eb0c830d75c4b24d73b67030535668b0242e788921744d,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b04,2.0,d71bc6207ba9c9782fa3ee23bd594ec366c445026e4093e3429fc45599b7f2e5,0,0,0,181,1704,4,,,,
5a728b1c5542992359bc30e0,unc__perplexity__argmax__bt2,perplexity,argmax,2,False,1,1,,,1,1.0,1.0,Jonghyun,finished,247,4,3.997124195098877,3766,5,1,285,366,732,new,8,1b5b3e5226dce327f6f09b09a817e733359fb59fe6e61372b354afac480768eb,e1a036742580b50c3b4959dd3e58de8e9563d927c9da18a5bd76bf03de57057c,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b04,2.0,d71bc6207ba9c9782fa3ee23bd594ec366c445026e4093e3429fc45599b7f2e5,0,0,0,247,3766,5,,,,
5a728b1c5542992359bc30e0,diagnosis_replay,,,0,False,1,1,,,1,1.0,1.0,Jonghyun,finished,247,4,3.997124195098877,3766,5,1,285,366,732,new,8,1b5b3e5226dce327f6f09b09a817e733359fb59fe6e61372b354afac480768eb,e1a036742580b50c3b4959dd3e58de8e9563d927c9da18a5bd76bf03de57057c,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b04,2.0,d71bc6207ba9c9782fa3ee23bd594ec366c445026e4093e3429fc45599b7f2e5,33,1862,1,280,5628,6,1.0235147000003053,91ec326e8cf83ff449a82db358750dce5c49b8109950a30a037554d8941cb235,False,
5a728f015542991f9a20c4e4,full_restart,,,0,False,1,0,,,0,0.0,0.0,,max_steps,509,8,8.629348039627075,7520,8,0,509,429,858,new,8,e0a7ca8eb9bd370eaddc7da8a361a4a07ebd75132b111c3434b696d751a6bd74,cc94cea4186092962744e35b7cd00c653fef5c14dd48aa5179b4080928417556,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b04,2.0,d71bc6207ba9c9782fa3ee23bd594ec366c445026e4093e3429fc45599b7f2e5,0,0,0,509,7520,8,,,,
5a728f015542991f9a20c4e4,unc__perplexity__argmax__bt2,perplexity,argmax,2,False,1,0,,,0,0.0,0.0,,max_steps,509,8,8.629348039627075,7520,8,0,509,429,858,new,8,e0a7ca8eb9bd370eaddc7da8a361a4a07ebd75132b111c3434b696d751a6bd74,cc94cea4186092962744e35b7cd00c653fef5c14dd48aa5179b4080928417556,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b04,2.0,d71bc6207ba9c9782fa3ee23bd594ec366c445026e4093e3429fc45599b7f2e5,0,0,0,509,7520,8,,,,
5a728f015542991f9a20c4e4,diagnosis_replay,,,0,False,1,0,,,0,0.0,0.0,,max_steps,509,8,8.629348039627075,7520,8,0,509,429,858,new,8,e0a7ca8eb9bd370eaddc7da8a361a4a07ebd75132b111c3434b696d751a6bd74,cc94cea4186092962744e35b7cd00c653fef5c14dd48aa5179b4080928417556,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b04,2.0,d71bc6207ba9c9782fa3ee23bd594ec366c445026e4093e3429fc45599b7f2e5,41,2093,1,550,9613,9,0.9819616069999029,c44093a9f20fac7a1e2ae19e25cf638f10e091db11b4dd907325ed0912709cf4,False,
5a7344e95542991f9a20c6ce,full_restart,,,0,False,1,0,,,0,0.0,0.0,,max_steps,506,8,8.629348039627075,7579,8,0,506,483,966,new,8,63c1af2990ef0ca13efca0d22f7d6b95def5519e2f29d901eb7b9d1216b60ce2,a54f445cda1fdb5f1f0581482572b811f4cc26bb9ed0fa743bf8e374f5c5e857,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b04,2.0,d71bc6207ba9c9782fa3ee23bd594ec366c445026e4093e3429fc45599b7f2e5,0,0,0,506,7579,8,,,,
5a7344e95542991f9a20c6ce,unc__perplexity__argmax__bt2,perplexity,argmax,2,False,1,0,,,0,0.0,0.0,,max_steps,506,8,8.629348039627075,7579,8,0,506,483,966,new,8,63c1af2990ef0ca13efca0d22f7d6b95def5519e2f29d901eb7b9d1216b60ce2,a54f445cda1fdb5f1f0581482572b811f4cc26bb9ed0fa743bf8e374f5c5e857,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b04,2.0,d71bc6207ba9c9782fa3ee23bd594ec366c445026e4093e3429fc45599b7f2e5,0,0,0,506,7579,8,,,,
5a7344e95542991f9a20c6ce,diagnosis_replay,,,0,False,1,6,,,0,0.0,0.0,,max_steps,429,8,6.764901638031006,17419,8,6,801,483,966,new,8,895f03151330d103badb4e74fd7e698a86a1c6420a3271e9619806b9409b3d2f,ac6ccfb5161283e62fedd02245be75208f1368c34ed96be305242960fa5e4a98,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b04,2.0,d71bc6207ba9c9782fa3ee23bd594ec366c445026e4093e3429fc45599b7f2e5,48,2013,1,477,19432,9,1.0749712380002165,6305797957e2151f4cedacb7f21296cd698b985a6f987e4f94ff22d0df7247c6,False,
5a7da6c25542995ed0d16652,full_restart,,,0,False,1,0,,,1,1.0,1.0,Atlantic Ocean,finished,95,1,1.59981107711792,547,2,0,95,395,790,new,8,942c6e8bc227f2e98deb5118c14cad51b403cff975874458d7d1611b6fb41a1d,1e9cc5a10b344c278554f28c7bdfeffe8c44f90b8a60a9caf7c1f3ff17472b6d,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b04,2.0,d71bc6207ba9c9782fa3ee23bd594ec366c445026e4093e3429fc45599b7f2e5,0,0,0,95,547,2,,,,
5a7da6c25542995ed0d16652,unc__perplexity__argmax__bt2,perplexity,argmax,2,False,1,1,,,1,1.0,1.0,Atlantic Ocean,finished,202,3,3.445010185241699,2347,4,1,246,395,790,new,8,f040e8af7ac9e0d91bddb6b0b43f615d1bc49f60edb8d8b028af5f99108aa539,9ad1ebc3ab3558d9f3d988c4a01b095e0e7eb420119fbe724dc49c4035c830b0,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b04,2.0,d71bc6207ba9c9782fa3ee23bd594ec366c445026e4093e3429fc45599b7f2e5,0,0,0,202,2347,4,,,,
5a7da6c25542995ed0d16652,diagnosis_replay,,,0,False,1,1,,,1,1.0,1.0,Atlantic Ocean,finished,202,3,3.445010185241699,2347,4,1,246,395,790,new,8,f040e8af7ac9e0d91bddb6b0b43f615d1bc49f60edb8d8b028af5f99108aa539,9ad1ebc3ab3558d9f3d988c4a01b095e0e7eb420119fbe724dc49c4035c830b0,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b04,2.0,d71bc6207ba9c9782fa3ee23bd594ec366c445026e4093e3429fc45599b7f2e5,21,1590,1,223,3937,5,0.584679636999681,dfd64fdf741db054433127f26390048d44aa91ba77092ba0054645021f032225,False,
5a7dedef5542995f4f40231a,full_restart,,,0,False,1,0,,,0,0.0,0.4,Michael Crawford,finished,162,2,2.625636577606201,821,3,0,162,127,254,new,8,d8da18ac5585b746141013496f0ec3a7a2365f5e831db24a4114525767a03661,00919005bb9a0a368b73fbed2af4601933b97e9c7b0d58f83b69e409df8d0255,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b04,2.0,d71bc6207ba9c9782fa3ee23bd594ec366c445026e4093e3429fc45599b7f2e5,0,0,0,162,821,3,,,,
5a7dedef5542995f4f40231a,unc__perplexity__argmax__bt2,perplexity,argmax,2,False,1,0,,,0,0.0,0.4,Michael Crawford,finished,162,2,2.625636577606201,821,3,0,162,127,254,new,8,d8da18ac5585b746141013496f0ec3a7a2365f5e831db24a4114525767a03661,00919005bb9a0a368b73fbed2af4601933b97e9c7b0d58f83b69e409df8d0255,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b04,2.0,d71bc6207ba9c9782fa3ee23bd594ec366c445026e4093e3429fc45599b7f2e5,0,0,0,162,821,3,,,,
5a7dedef5542995f4f40231a,diagnosis_replay,,,0,False,1,2,,,0,0.0,0.4,Michael Crawford,finished,41,0,0.6390566825866699,393,1,2,129,127,254,new,8,e1d1d4f4dfbebc9ced8c517b48a99c74c44a2334d2efcb7f5174a1568b189aa6,7d4418c7195a1058a119d37991a0f7ed7967c3204fd53eae40c00bc501917f6a,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b04,2.0,d71bc6207ba9c9782fa3ee23bd594ec366c445026e4093e3429fc45599b7f2e5,71,527,1,112,920,2,1.1180969510005525,dc004fa407c616914256e499e389fab97f7ac72eab2f066e7ee07fe5d949a732,False,
5a8335d95542993344745ff1,full_restart,,,0,False,1,0,,,0,0.0,0.0,Emilio Sánchez,finished,145,2,2.228631019592285,1028,3,0,145,145,290,new,8,297b52059e40f6a085c3d2ae6e45f589d79e14c7a024d8a42c69ef0a94612cea,5b24d48ae956f635602317198c74cbb2e450f83f191fab224754340dc6496895,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b04,2.0,d71bc6207ba9c9782fa3ee23bd594ec366c445026e4093e3429fc45599b7f2e5,0,0,0,145,1028,3,,,,
5a8335d95542993344745ff1,unc__perplexity__argmax__bt2,perplexity,argmax,2,False,1,0,,,0,0.0,0.0,Emilio Sánchez,finished,145,2,2.228631019592285,1028,3,0,145,145,290,new,8,297b52059e40f6a085c3d2ae6e45f589d79e14c7a024d8a42c69ef0a94612cea,5b24d48ae956f635602317198c74cbb2e450f83f191fab224754340dc6496895,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b04,2.0,d71bc6207ba9c9782fa3ee23bd594ec366c445026e4093e3429fc45599b7f2e5,0,0,0,145,1028,3,,,,
5a8335d95542993344745ff1,diagnosis_replay,,,0,False,1,0,,,0,0.0,0.0,Emilio Sánchez,finished,145,2,2.228631019592285,1028,3,0,145,145,290,new,8,297b52059e40f6a085c3d2ae6e45f589d79e14c7a024d8a42c69ef0a94612cea,5b24d48ae956f635602317198c74cbb2e450f83f191fab224754340dc6496895,/workspace/agent-repair-iclr2027/huggingface/hub/models--Qwen--Qwen2.5-32B-Instruct-AWQ/snapshots/5c7cb76a268fc6cfbb9c4777eb24ba6e27f9ee6c,hotpotqa,aws119-diagnosis250-20260914-v2-b04,2.0,d71bc6207ba9c9782fa3ee23bd594ec366c445026e4093e3429fc45599b7f2e5,39,672,1,184,1700,4,0.6711714120001488,fb6148e3ff74e2d36fa0815dc2b0e203d4da07b1ee82706c2416661282fb3f22,False,
